ID_ligne,ID_client,Segment,ID_commande,ID_produit,Categorie,Date_de_commande,Date_d_expedition,Montant_des_ventes,Quantite,Profit,Remise
195,PB-19210,Entreprise,ES-2015-3655961,FOU-ST-10000230,Fournitures de bureau,16-12-15,21-12-15,196.884,4,-0.04,0.1
196,PB-19210,Entreprise,ES-2015-3655961,FOU-EN-10000922,Fournitures de bureau,16-12-15,21-12-15,36.0,5,16.2,0.0
197,JD-16240,Entreprise,IT-2013-1226862,FOU-AR-10002892,Fournitures de bureau,17-11-13,19-11-13,42.525,5,-6.83,0.5
198,LA-16435,Grand public,ES-2014-1739400,PRO-TÉ-10003284,Produits technologiques,30-4-14,4-5-14,1109.556,2,143.56,0.15
199,RN-20095,Grand public,ES-2014-2354581,FOU-ÉL-10001748,Fournitures de bureau,5-11-14,7-11-14,343.95,5,10.2,0.0
200,RN-20095,Grand public,ES-2014-2354581,FOU-CL-10000871,Fournitures de bureau,5-11-14,7-11-14,14.19,1,2.97,0.0
201,RN-20095,Grand public,ES-2014-2354581,PRO-AC-10004336,Produits technologiques,5-11-14,7-11-14,206.43,7,26.67,0.0
202,RN-20095,Grand public,ES-2014-2354581,FOU-AR-10002763,Fournitures de bureau,5-11-14,7-11-14,29.28,1,1.44,0.0
203,AC-11245,Entreprise,ES-2014-4165099,PRO-AC-10004973,Produits technologiques,18-2-14,25-2-14,1026.24,4,482.28,0.0
204,AC-11245,Entreprise,ES-2014-4165099,MOB-CH-10001839,Mobilier,18-2-14,25-2-14,409.032,3,143.08,0.2
205,AC-11245,Entreprise,ES-2014-4165099,FOU-CL-10000379,Fournitures de bureau,18-2-14,25-2-14,33.57,3,8.64,0.0
206,AC-11245,Entreprise,ES-2014-4165099,MOB-ME-10004963,Mobilier,18-2-14,25-2-14,47.82,2,13.38,0.0
207,AC-11245,Entreprise,ES-2014-4165099,PRO-PH-10002788,Produits technologiques,18-2-14,25-2-14,2879.82,9,1295.73,0.0
208,AC-11245,Entreprise,ES-2014-4165099,FOU-AR-10003577,Fournitures de bureau,18-2-14,25-2-14,160.92,3,40.23,0.0
209,BV-11605,Grand public,ES-2013-1420387,FOU-EN-10002351,Fournitures de bureau,29-6-13,3-7-13,59.94,3,28.71,0.0
210,BV-11605,Grand public,ES-2013-1420387,PRO-TÉ-10002334,Produits technologiques,29-6-13,3-7-13,445.986,6,108.85,0.1
211,BA-11740,Grand public,ES-2014-5960221,FOU-CL-10004896,Fournitures de bureau,12-12-14,17-12-14,155.34,3,27.9,0.0
212,SC-20770,Entreprise,ES-2013-4141764,FOU-ÉT-10004221,Fournitures de bureau,10-8-13,14-8-13,95.76,7,33.39,0.0
213,SC-20770,Entreprise,ES-2013-4141764,PRO-PH-10003069,Produits technologiques,10-8-13,14-8-13,674.4,4,303.48,0.0
214,SC-20770,Entreprise,ES-2013-4141764,FOU-ÉL-10000569,Fournitures de bureau,10-8-13,14-8-13,34.02,3,16.29,0.0
215,CL-12850,Grand public,ES-2012-5384617,FOU-FO-10002919,Fournitures de bureau,3-8-12,7-8-12,148.05,5,60.6,0.0
216,SG-20350,Petite et moyenne entreprise,ES-2015-3019536,FOU-EN-10001840,Fournitures de bureau,19-12-15,21-12-15,36.9,3,13.95,0.0
217,TL-20995,Grand public,ES-2013-4071187,FOU-AR-10003446,Fournitures de bureau,18-5-13,18-5-13,207.12,4,76.56,0.0
218,TL-20995,Grand public,ES-2013-4071187,FOU-FO-10001912,Fournitures de bureau,18-5-13,18-5-13,109.53,3,16.38,0.0
219,MD-16960,Petite et moyenne entreprise,ES-2015-3850519,FOU-ST-10004540,Fournitures de bureau,23-2-15,27-2-15,112.5,10,11.1,0.4
220,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,FOU-ST-10000723,Fournitures de bureau,18-6-15,23-6-15,572.481,13,127.1,0.1
221,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,FOU-CL-10004922,Fournitures de bureau,18-6-15,23-6-15,6.81,1,1.89,0.0
222,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,PRO-TÉ-10004596,Produits technologiques,18-6-15,23-6-15,305.363,5,104.06,0.15
223,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,FOU-CL-10001014,Fournitures de bureau,18-6-15,23-6-15,23.1,2,5.52,0.0
224,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,FOU-FO-10002116,Fournitures de bureau,18-6-15,23-6-15,121.86,6,40.14,0.0
225,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,FOU-CL-10004121,Fournitures de bureau,18-6-15,23-6-15,89.73,3,35.82,0.0
226,BC-12070,Petite et moyenne entreprise,ES-2015-2938679,MOB-ME-10000597,Mobilier,18-6-15,23-6-15,222.24,2,44.4,0.0
227,MB-17980,Entreprise,ES-2015-4673578,PRO-AC-10002958,Produits technologiques,11-8-15,16-8-15,117.99,3,51.84,0.0
228,MB-17980,Entreprise,ES-2015-4673578,PRO-TÉ-10003500,Produits technologiques,11-8-15,16-8-15,4473.0,7,313.11,0.0
229,TP-21250,Grand public,IT-2013-2956829,MOB-CH-10000351,Mobilier,17-11-13,21-11-13,343.02,5,-223.08,0.6
230,AE-11425,Grand public,ES-2015-3256320,PRO-AC-10003235,Produits technologiques,24-6-15,28-6-15,1732.71,7,207.9,0.0
231,AE-11425,Grand public,ES-2015-3256320,FOU-AR-10004380,Fournitures de bureau,24-6-15,28-6-15,133.5,5,37.35,0.0
232,ÉD-13840,Entreprise,ES-2015-1956763,FOU-EN-10000753,Fournitures de bureau,29-12-15,4-1-16,148.284,4,23.0,0.1
233,CB-12220,Grand public,ES-2015-3430575,FOU-AR-10004693,Fournitures de bureau,21-4-15,23-4-15,66.177,3,21.99,0.1
234,CB-12220,Grand public,ES-2015-3430575,MOB-BI-10001829,Mobilier,21-4-15,23-4-15,1116.99,10,446.79,0.1
235,CB-12220,Grand public,ES-2015-3430575,MOB-ME-10002259,Mobilier,21-4-15,23-4-15,28.566,3,-0.05,0.4
236,MD-16960,Petite et moyenne entreprise,ES-2014-2121455,FOU-CL-10004026,Fournitures de bureau,10-5-14,13-5-14,158.76,3,72.99,0.0
237,AM-10225,Entreprise,IT-2014-5450529,FOU-ST-10004687,Fournitures de bureau,28-6-14,30-6-14,196.98,2,-118.2,0.5
238,AM-10225,Entreprise,IT-2014-5450529,FOU-EN-10004602,Fournitures de bureau,28-6-14,30-6-14,21.75,5,-10.5,0.5
239,BL-11830,Entreprise,ES-2013-3278844,FOU-ÉL-10004510,Fournitures de bureau,30-1-13,1-2-13,35.46,3,11.7,0.0
240,BL-11830,Entreprise,ES-2013-3278844,FOU-ÉL-10001908,Fournitures de bureau,30-1-13,1-2-13,33.39,3,2.25,0.0
241,BL-11830,Entreprise,ES-2013-3278844,FOU-ST-10003644,Fournitures de bureau,30-1-13,1-2-13,218.16,5,7.26,0.1
242,LD-16885,Grand public,ES-2015-1308719,PRO-AC-10004372,Produits technologiques,17-3-15,22-3-15,165.96,2,26.52,0.0
243,CB-12925,Grand public,ES-2012-5987802,FOU-ÉL-10003119,Fournitures de bureau,18-2-12,22-2-12,61.53,7,23.31,0.0
244,CB-12925,Grand public,ES-2012-5987802,FOU-ÉL-10002075,Fournitures de bureau,18-2-12,22-2-12,55.2,5,8.25,0.0
245,MC-16930,Entreprise,ES-2015-1872015,FOU-AR-10003353,Fournitures de bureau,29-3-15,2-4-15,33.72,2,12.12,0.0
246,GS-14695,Entreprise,IT-2015-1036058,PRO-PH-10004991,Produits technologiques,18-6-15,20-6-15,123.93,2,-84.33,0.5
247,GS-14695,Entreprise,IT-2015-1036058,FOU-ÉL-10003183,Fournitures de bureau,18-6-15,20-6-15,1950.372,9,-1121.69,0.6
248,GS-14695,Entreprise,IT-2015-1036058,PRO-MA-10002809,Produits technologiques,18-6-15,20-6-15,130.455,3,-73.12,0.5
249,AV-11155,Grand public,ES-2015-5831908,PRO-AC-10002916,Produits technologiques,12-11-15,14-11-15,138.96,3,20.79,0.0
250,AV-11155,Grand public,ES-2015-5831908,FOU-FO-10002496,Fournitures de bureau,12-11-15,14-11-15,87.96,2,19.32,0.0
251,AV-11155,Grand public,ES-2015-5831908,MOB-CH-10000886,Mobilier,12-11-15,14-11-15,120.312,1,1.33,0.1
252,AV-11155,Grand public,ES-2015-5831908,FOU-CL-10001059,Fournitures de bureau,12-11-15,14-11-15,246.15,5,98.4,0.0
253,AV-11155,Grand public,ES-2015-5831908,FOU-AR-10000692,Fournitures de bureau,12-11-15,14-11-15,161.91,3,54.99,0.0
254,AV-11155,Grand public,ES-2015-5831908,FOU-ST-10000723,Fournitures de bureau,12-11-15,14-11-15,88.074,2,19.55,0.1
255,LG-16675,Entreprise,IT-2014-3376681,PRO-TÉ-10000201,Produits technologiques,31-8-14,3-9-14,1502.01,9,225.18,0.0
256,LG-16675,Entreprise,IT-2014-3376681,FOU-PA-10000480,Fournitures de bureau,31-8-14,3-9-14,193.32,4,7.68,0.0
257,LG-16675,Entreprise,IT-2014-3376681,MOB-CH-10001580,Mobilier,31-8-14,3-9-14,298.62,2,46.44,0.1
258,LG-16675,Entreprise,IT-2014-3376681,PRO-MA-10003634,Produits technologiques,31-8-14,3-9-14,794.7,3,174.78,0.0
259,LG-16675,Entreprise,IT-2014-3376681,FOU-ST-10004544,Fournitures de bureau,31-8-14,3-9-14,1527.12,8,474.96,0.1
260,LG-16675,Entreprise,IT-2014-3376681,MOB-CH-10001129,Mobilier,31-8-14,3-9-14,249.264,2,27.68,0.1
261,LG-16675,Entreprise,IT-2014-3376681,FOU-ÉT-10004680,Fournitures de bureau,31-8-14,3-9-14,33.57,3,3.96,0.0
262,LG-16675,Entreprise,IT-2014-3376681,FOU-ÉL-10000593,Fournitures de bureau,31-8-14,3-9-14,121.23,9,5.94,0.0
263,LG-16675,Entreprise,IT-2014-3376681,FOU-AR-10002064,Fournitures de bureau,31-8-14,3-9-14,118.62,6,49.68,0.0
264,ML-17200,Entreprise,ES-2013-5420110,PRO-MA-10002179,Produits technologiques,20-12-13,22-12-13,1238.611,9,14.43,0.15
265,ML-17200,Entreprise,ES-2013-5420110,FOU-CL-10003917,Fournitures de bureau,20-12-13,22-12-13,33.96,4,9.48,0.0
266,CM-13015,Grand public,ES-2014-4701811,PRO-TÉ-10002816,Produits technologiques,22-3-14,26-3-14,279.0,2,69.72,0.0
267,MC-17950,Grand public,ES-2012-4421897,FOU-CL-10001681,Fournitures de bureau,17-8-12,21-8-12,31.59,3,7.2,0.0
268,HB-15640,Petite et moyenne entreprise,ES-2015-1987504,PRO-PH-10001780,Produits technologiques,2-8-15,4-8-15,610.47,3,208.26,0.15
269,YJ-21895,Entreprise,ES-2012-3805636,FOU-ST-10002409,Fournitures de bureau,12-5-12,15-5-12,1074.06,6,214.74,0.1
270,LP-16735,Grand public,ES-2014-1667528,FOU-EN-10002729,Fournitures de bureau,3-12-14,3-12-14,49.08,2,21.54,0.0
271,CA-12325,Petite et moyenne entreprise,ES-2012-2720769,FOU-AR-10001144,Fournitures de bureau,9-8-12,14-8-12,194.4,4,83.52,0.0
272,LL-16690,Entreprise,ES-2013-1749192,FOU-CL-10002471,Fournitures de bureau,24-12-13,29-12-13,48.0,4,1.92,0.0
273,LL-16690,Entreprise,ES-2013-1749192,FOU-PA-10001558,Fournitures de bureau,24-12-13,29-12-13,33.96,2,12.9,0.0
274,LL-16690,Entreprise,ES-2013-1749192,FOU-ÉT-10003699,Fournitures de bureau,24-12-13,29-12-13,41.25,5,5.7,0.0
275,GL-15220,Entreprise,ES-2015-2039034,FOU-ST-10002953,Fournitures de bureau,7-4-15,11-4-15,1250.235,7,486.05,0.1
276,GL-15220,Entreprise,ES-2015-2039034,FOU-AR-10003577,Fournitures de bureau,7-4-15,11-4-15,160.92,3,40.23,0.0
277,AS-10810,Entreprise,ES-2012-3734581,FOU-CL-10002978,Fournitures de bureau,30-8-12,3-9-12,9.54,2,4.08,0.0
278,BP-11665,Grand public,ES-2013-4307683,FOU-AR-10004693,Fournitures de bureau,27-12-13,1-1-14,73.53,3,29.34,0.0
279,FB-14305,Grand public,ES-2013-4490883,MOB-ME-10002389,Mobilier,5-11-13,9-11-13,180.12,4,37.8,0.0
280,IT-15805,Entreprise,ES-2015-2282871,FOU-CL-10001363,Fournitures de bureau,17-1-15,23-1-15,24.48,3,11.43,0.0
281,IT-15805,Entreprise,ES-2015-2282871,FOU-ST-10004702,Fournitures de bureau,17-1-15,23-1-15,637.2,5,49.5,0.1
282,IT-15805,Entreprise,ES-2015-2282871,FOU-AR-10002064,Fournitures de bureau,17-1-15,23-1-15,79.08,4,33.12,0.0
283,AR-11395,Entreprise,ES-2015-4794612,FOU-FO-10000931,Fournitures de bureau,3-12-15,7-12-15,229.44,8,27.36,0.0
284,AR-11395,Entreprise,ES-2015-4794612,FOU-ÉL-10003671,Fournitures de bureau,3-12-15,7-12-15,25.14,2,7.74,0.0
285,AR-11395,Entreprise,ES-2015-4794612,FOU-CL-10002858,Fournitures de bureau,3-12-15,7-12-15,17.37,3,4.68,0.0
286,AR-11395,Entreprise,ES-2015-4794612,FOU-AR-10004001,Fournitures de bureau,3-12-15,7-12-15,101.85,7,22.26,0.0
287,AR-11395,Entreprise,ES-2015-4794612,FOU-ST-10000993,Fournitures de bureau,3-12-15,7-12-15,370.737,3,123.51,0.1
288,RC-19600,Grand public,ES-2014-3867083,MOB-ME-10004873,Mobilier,8-4-14,12-4-14,146.79,3,20.52,0.0
289,ML-17800,Petite et moyenne entreprise,ES-2012-3609014,FOU-AR-10003797,Fournitures de bureau,10-2-12,16-2-12,123.9,5,39.6,0.0
290,GC-15175,Petite et moyenne entreprise,IT-2015-2907373,MOB-TA-10003620,Mobilier,6-1-15,10-1-15,1828.71,6,-56.43,0.35
291,GC-15175,Petite et moyenne entreprise,IT-2015-2907373,FOU-AR-10003353,Fournitures de bureau,6-1-15,10-1-15,16.86,1,6.06,0.0
292,GC-15175,Petite et moyenne entreprise,IT-2015-2907373,FOU-ST-10002953,Fournitures de bureau,6-1-15,10-1-15,357.21,2,138.87,0.1
293,PG-19225,Grand public,ES-2013-2809459,MOB-ME-10003824,Mobilier,17-3-13,21-3-13,100.62,2,38.22,0.0
294,PG-19225,Grand public,ES-2013-2809459,FOU-AR-10002861,Fournitures de bureau,17-3-13,21-3-13,51.66,2,18.06,0.0
295,PG-19225,Grand public,ES-2013-2809459,FOU-ST-10002408,Fournitures de bureau,17-3-13,21-3-13,103.68,5,2.28,0.1
296,RE-19870,Petite et moyenne entreprise,IT-2012-5989878,FOU-AR-10000793,Fournitures de bureau,19-10-12,23-10-12,72.99,3,-4.41,0.5
297,JA-16210,Entreprise,ES-2014-5413372,FOU-EN-10003565,Fournitures de bureau,18-9-14,23-9-14,123.72,4,38.28,0.0
298,FL-14650,Entreprise,ES-2015-3878729,FOU-AR-10004518,Fournitures de bureau,31-3-15,4-4-15,79.11,3,32.4,0.0
299,FL-14650,Entreprise,ES-2015-3878729,FOU-CL-10004334,Fournitures de bureau,31-3-15,4-4-15,77.4,6,30.06,0.0
300,FL-14650,Entreprise,ES-2015-3878729,PRO-AC-10001501,Produits technologiques,31-3-15,4-4-15,115.08,2,26.46,0.0
301,FL-14650,Entreprise,ES-2015-3878729,FOU-ST-10004702,Fournitures de bureau,31-3-15,4-4-15,382.32,3,29.7,0.1
302,AM-11530,Petite et moyenne entreprise,IT-2014-5316481,FOU-ST-10003672,Fournitures de bureau,5-8-14,10-8-14,11.25,2,-9.45,0.5
303,AM-11530,Petite et moyenne entreprise,IT-2014-5316481,FOU-ÉL-10004124,Fournitures de bureau,5-8-14,10-8-14,40.32,7,-8.19,0.5
304,AM-11530,Petite et moyenne entreprise,IT-2014-5316481,FOU-AR-10003411,Fournitures de bureau,5-8-14,10-8-14,219.6,8,-140.64,0.5
305,AM-11530,Petite et moyenne entreprise,IT-2014-5316481,PRO-AC-10004996,Produits technologiques,5-8-14,10-8-14,21.105,1,-13.52,0.5
306,SB-20620,Entreprise,ES-2014-2028016,FOU-CL-10002440,Fournitures de bureau,2-12-14,4-12-14,204.12,7,59.01,0.0
307,SB-20620,Entreprise,ES-2014-2028016,FOU-AR-10001319,Fournitures de bureau,2-12-14,4-12-14,28.95,1,4.05,0.0
308,CD-12940,Petite et moyenne entreprise,ES-2015-2879883,MOB-CH-10003998,Mobilier,4-12-15,4-12-15,450.117,3,139.98,0.1
309,RC-19855,Entreprise,ES-2012-5649807,FOU-CL-10001473,Fournitures de bureau,19-9-12,23-9-12,34.38,3,8.91,0.0
310,RC-19855,Entreprise,ES-2012-5649807,MOB-ME-10004711,Mobilier,19-9-12,23-9-12,311.4,6,68.4,0.0
311,AF-10210,Grand public,ES-2013-2091336,FOU-AR-10004880,Fournitures de bureau,24-9-13,28-9-13,40.26,2,10.44,0.0
312,AF-10210,Grand public,ES-2013-2091336,MOB-CH-10002581,Mobilier,24-9-13,28-9-13,156.546,1,-8.72,0.1
313,AF-10210,Grand public,ES-2013-2091336,PRO-AC-10002380,Produits technologiques,24-9-13,28-9-13,145.32,2,30.48,0.0
314,AF-10210,Grand public,ES-2013-2091336,MOB-BI-10002141,Mobilier,24-9-13,28-9-13,136.782,1,51.67,0.1
315,QC-19405,Grand public,ES-2014-3243058,FOU-ÉL-10004707,Fournitures de bureau,6-11-14,10-11-14,166.8,10,63.3,0.0
316,QC-19405,Grand public,ES-2014-3243058,MOB-CH-10003411,Mobilier,6-11-14,10-11-14,128.22,2,58.98,0.0
317,QC-19405,Grand public,ES-2014-3243058,PRO-PH-10001302,Produits technologiques,6-11-14,10-11-14,382.68,2,179.82,0.0
318,TA-20815,Entreprise,ES-2013-2700213,PRO-TÉ-10004608,Produits technologiques,23-11-13,29-11-13,588.923,5,124.67,0.15
319,TA-20815,Entreprise,ES-2013-2700213,FOU-ÉL-10004619,Fournitures de bureau,23-11-13,29-11-13,383.616,6,-42.62,0.1
320,TA-20815,Entreprise,ES-2013-2700213,PRO-TÉ-10002970,Produits technologiques,23-11-13,29-11-13,425.187,3,-0.06,0.15
321,TA-20815,Entreprise,ES-2013-2700213,FOU-EN-10001274,Fournitures de bureau,23-11-13,29-11-13,286.65,7,111.72,0.0
322,TL-20905,Grand public,ES-2015-3573530,FOU-AR-10002443,Fournitures de bureau,27-3-15,29-3-15,35.82,3,15.03,0.0
323,CB-13150,Entreprise,ES-2013-2183106,FOU-ÉL-10000331,Fournitures de bureau,22-4-13,26-4-13,100.176,2,25.0,0.2
324,CB-13150,Entreprise,ES-2013-2183106,FOU-AR-10003577,Fournitures de bureau,22-4-13,26-4-13,241.38,5,40.23,0.1
325,CB-13150,Entreprise,ES-2013-2183106,FOU-AR-10000102,Fournitures de bureau,22-4-13,26-4-13,100.926,7,-6.8,0.1
326,CB-13150,Entreprise,ES-2013-2183106,PRO-PH-10001336,Produits technologiques,22-4-13,26-4-13,4748.436,14,844.12,0.1
327,CG-12550,Grand public,IT-2012-1573599,FOU-CL-10004792,Fournitures de bureau,17-11-12,22-11-12,28.512,2,-0.65,0.1
328,OL-18490,Petite et moyenne entreprise,ES-2013-5259635,FOU-CL-10000290,Fournitures de bureau,5-12-13,8-12-13,147.45,5,30.9,0.0
329,QD-19450,Grand public,ES-2012-2401476,FOU-PA-10002790,Fournitures de bureau,7-11-12,13-11-12,165.9,10,76.2,0.0
330,AR-10270,Grand public,IT-2013-5288691,FOU-CL-10001014,Fournitures de bureau,24-8-13,25-8-13,57.75,5,13.8,0.0
331,EN-14020,Grand public,ES-2015-2815584,FOU-FO-10004824,Fournitures de bureau,31-12-15,4-1-16,260.82,6,12.96,0.0
332,JR-16180,Grand public,ES-2013-1307059,FOU-CL-10003174,Fournitures de bureau,27-10-13,31-10-13,244.8,5,88.05,0.0
333,JR-16180,Grand public,ES-2013-1307059,MOB-BI-10004462,Mobilier,27-10-13,31-10-13,1362.72,8,81.6,0.0
334,JR-16180,Grand public,ES-2013-1307059,FOU-ÉT-10000097,Fournitures de bureau,27-10-13,31-10-13,21.72,2,2.82,0.0
335,JR-16180,Grand public,ES-2013-1307059,FOU-EN-10003279,Fournitures de bureau,27-10-13,31-10-13,173.34,6,13.86,0.0
336,FC-14605,Grand public,ES-2015-3066003,FOU-ST-10000675,Fournitures de bureau,15-9-15,21-9-15,1119.582,6,198.88,0.1
337,FC-14605,Grand public,ES-2015-3066003,FOU-CL-10000504,Fournitures de bureau,15-9-15,21-9-15,53.16,4,1.56,0.0
338,FC-14605,Grand public,ES-2015-3066003,PRO-PH-10003768,Produits technologiques,15-9-15,21-9-15,1137.224,7,-13.58,0.15
339,FC-14605,Grand public,ES-2015-3066003,MOB-BI-10003803,Mobilier,15-9-15,21-9-15,618.084,4,27.44,0.1
340,JL-16090,Grand public,IT-2013-1188964,MOB-CH-10004987,Mobilier,9-6-13,16-6-13,159.03,6,-28.71,0.5
341,JL-16090,Grand public,IT-2013-1188964,FOU-PA-10000938,Fournitures de bureau,9-6-13,16-6-13,59.82,4,-34.74,0.5
342,JL-16090,Grand public,IT-2013-1188964,FOU-PA-10001039,Fournitures de bureau,9-6-13,16-6-13,7.785,1,-4.84,0.5
343,JL-16090,Grand public,IT-2013-1188964,FOU-ÉL-10001438,Fournitures de bureau,9-6-13,16-6-13,11.88,2,-5.94,0.5
344,JL-16090,Grand public,IT-2013-1188964,PRO-TÉ-10004140,Produits technologiques,9-6-13,16-6-13,248.88,4,-149.4,0.5
345,NV-18025,Grand public,ES-2015-3432314,MOB-ME-10002338,Mobilier,14-3-15,19-3-15,210.96,8,56.88,0.0
346,ZL-21910,Grand public,IT-2015-5630655,FOU-PA-10003806,Fournitures de bureau,27-8-15,3-9-15,34.35,5,-11.1,0.5
347,OD-18415,Grand public,ES-2015-2939767,FOU-CL-10001323,Fournitures de bureau,13-4-15,14-4-15,29.88,2,2.64,0.0
348,HD-15565,Grand public,IT-2015-2674196,FOU-ST-10001534,Fournitures de bureau,10-9-15,13-9-15,130.104,4,-41.26,0.4
349,HD-15565,Grand public,IT-2015-2674196,FOU-ST-10002408,Fournitures de bureau,10-9-15,13-9-15,55.296,4,-25.82,0.4
350,HD-15565,Grand public,IT-2015-2674196,FOU-PA-10001801,Fournitures de bureau,10-9-15,13-9-15,29.76,1,12.78,0.0
351,OM-18595,Petite et moyenne entreprise,IT-2014-1992463,PRO-PH-10004037,Produits technologiques,24-5-14,31-5-14,572.616,2,-0.02,0.1
352,AL-11365,Entreprise,ES-2013-5870268,FOU-PA-10003185,Fournitures de bureau,17-7-13,19-7-13,210.9,10,103.2,0.0
353,AL-11365,Entreprise,ES-2013-5870268,MOB-CH-10004184,Mobilier,17-7-13,19-7-13,508.68,6,214.74,0.1
354,AL-11365,Entreprise,ES-2013-5870268,PRO-MA-10001583,Produits technologiques,17-7-13,19-7-13,2402.865,9,763.15,0.15
355,GC-15355,Grand public,ES-2015-5547121,PRO-TÉ-10004929,Produits technologiques,18-12-15,21-12-15,250.992,3,4.12,0.4
356,GC-15355,Grand public,ES-2015-5547121,FOU-ST-10000592,Fournitures de bureau,18-12-15,21-12-15,43.2,3,-20.16,0.4
357,GC-15355,Grand public,ES-2015-5547121,FOU-ST-10001084,Fournitures de bureau,18-12-15,21-12-15,632.07,5,-158.13,0.4
358,GC-15355,Grand public,ES-2015-5547121,FOU-ST-10003042,Fournitures de bureau,18-12-15,21-12-15,185.13,5,-101.97,0.4
359,BB-11815,Entreprise,ES-2012-3003511,PRO-AC-10000833,Produits technologiques,14-3-12,18-3-12,219.618,1,48.8,0.1
360,BL-11845,Entreprise,ES-2015-5485209,FOU-FO-10004728,Fournitures de bureau,24-10-15,27-10-15,71.28,3,17.82,0.0
361,CR-12295,Grand public,ES-2014-3065153,FOU-CL-10002040,Fournitures de bureau,13-3-14,17-3-14,13.98,2,6.84,0.0
362,CR-12295,Grand public,ES-2014-3065153,FOU-EN-10003476,Fournitures de bureau,13-3-14,17-3-14,86.7,5,23.4,0.0
363,AP-11140,Grand public,ES-2014-1484456,FOU-EN-10001209,Fournitures de bureau,11-3-14,18-3-14,29.7,3,11.88,0.0
364,MD-17620,Entreprise,ES-2015-5400129,PRO-AC-10000833,Produits technologiques,10-9-15,14-9-15,732.06,3,219.6,0.0
365,CB-12985,Grand public,ES-2014-3098610,FOU-PA-10000570,Fournitures de bureau,13-3-14,18-3-14,63.36,3,10.08,0.0
366,CB-12985,Grand public,ES-2014-3098610,FOU-CL-10004896,Fournitures de bureau,13-3-14,18-3-14,258.9,5,46.5,0.0
367,CB-12985,Grand public,ES-2014-3098610,MOB-CH-10004363,Mobilier,13-3-14,18-3-14,245.916,4,79.24,0.1
368,AP-11500,Grand public,IT-2012-5663038,PRO-PH-10003330,Produits technologiques,14-9-12,18-9-12,965.048,3,-68.15,0.15
369,AP-11140,Grand public,ES-2014-4180252,PRO-MA-10002706,Produits technologiques,12-2-14,14-2-14,277.925,3,62.1,0.15
370,PG-19165,Grand public,IT-2014-3395178,FOU-ST-10003363,Fournitures de bureau,24-12-14,30-12-14,356.238,2,-0.04,0.1
371,PG-19165,Grand public,IT-2014-3395178,PRO-AC-10003869,Produits technologiques,24-12-14,30-12-14,40.92,1,6.12,0.0
372,EC-13780,Grand public,IT-2014-1127161,PRO-PH-10000405,Produits technologiques,22-6-14,29-6-14,382.806,3,-4.55,0.15
373,AA-10360,Entreprise,ES-2012-1712442,FOU-AR-10000560,Fournitures de bureau,16-8-12,21-8-12,205.44,4,39.0,0.0
374,AA-10360,Entreprise,ES-2012-1712442,FOU-ST-10000592,Fournitures de bureau,16-8-12,21-8-12,48.0,2,5.76,0.0
375,AA-10360,Entreprise,ES-2012-1712442,FOU-CL-10001849,Fournitures de bureau,16-8-12,21-8-12,12.06,2,3.72,0.0
376,AA-10360,Entreprise,ES-2012-1712442,PRO-TÉ-10003933,Produits technologiques,16-8-12,21-8-12,4453.05,7,1424.85,0.0
377,AA-10360,Entreprise,ES-2012-1712442,FOU-ST-10000230,Fournitures de bureau,16-8-12,21-8-12,268.32,2,24.12,0.0
378,FA-14560,Entreprise,ES-2015-2968300,MOB-ME-10000678,Mobilier,18-4-15,20-4-15,95.28,4,11.4,0.0
379,FA-14560,Entreprise,ES-2015-2968300,FOU-ST-10003576,Fournitures de bureau,18-4-15,20-4-15,128.385,3,4.28,0.1
380,AP-11440,Grand public,ES-2013-4633993,FOU-ST-10001084,Fournitures de bureau,28-9-13,1-10-13,379.242,2,63.16,0.1
381,LB-16540,Grand public,IT-2013-5883185,PRO-MA-10004377,Produits technologiques,4-10-13,4-10-13,332.181,3,-22.15,0.1
382,LB-16540,Grand public,IT-2013-5883185,PRO-AC-10004367,Produits technologiques,4-10-13,4-10-13,136.26,3,51.75,0.0
383,CM-12745,Entreprise,IT-2015-1331498,FOU-EN-10002007,Fournitures de bureau,16-8-15,21-8-15,114.3,5,-39.0,0.5
384,SB-20635,Entreprise,IT-2015-4317175,FOU-PA-10000496,Fournitures de bureau,9-5-15,14-5-15,59.325,7,-46.3,0.5
385,SB-20635,Entreprise,IT-2015-4317175,FOU-EN-10001366,Fournitures de bureau,9-5-15,14-5-15,69.3,4,-66.54,0.5
386,CP-12490,Entreprise,IT-2015-3734233,MOB-CH-10002029,Mobilier,26-8-15,30-8-15,29.7,1,-34.92,0.6
387,OM-18505,Grand public,ES-2015-1237764,FOU-ST-10004328,Fournitures de bureau,30-10-15,4-11-15,279.72,5,93.12,0.1
388,OM-18505,Grand public,ES-2015-1237764,FOU-AR-10004495,Fournitures de bureau,30-10-15,4-11-15,46.62,3,15.3,0.0
389,OM-18505,Grand public,ES-2015-1237764,MOB-TA-10002865,Mobilier,30-10-15,4-11-15,435.357,2,40.14,0.35
